!TRANSPORT DATA
C(OH)CY(COC)              2  887.740  6.280    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CCY(COC)OH                2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: AC3H5OOH
CY(COC)COH                2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: AC3H5OOH
IQJC3H6OH                 2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3KET12
IC2H4OHCHO                2  496.000  5.200    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
IQC3H6OT                  2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3KET12
IQC3H5OHPJ                2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3KET12
IQC3H5OHPJC               2  974.780  6.750    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CY(CCOC)OH                2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: AC3H5OOH
CHOCOHCH3                 2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: AC3H5OOH
TQC3H5OHIO2               2  496.000  5.200    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C4H8OOH1-2O2
TQC3H5OHIQ-I              2  496.000  5.200    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C4H8OOH1-2O2
TQC3H5OHIQ-P              2  496.000  5.200    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C4H8OOH1-2O2
